,Unnamed: 0,user,date,text,location,coordinates
75,75,BlkNBlueShirts,Sun Jun 23 21:46:40 +0000 2019,"@RealistSpeaking Yeah we’re looking at those or United, I think. Problem is cost. Of course the crappier airlines are much cheaper lol",,
76,76,relljamesallen,Sun Jun 23 21:46:34 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,,
77,77,namedmanatbirth,Sun Jun 23 21:46:19 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"Baltimore, MD",
78,78,RoccoSmiff,Sun Jun 23 21:44:59 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"North Carolina, USA",
79,79,BigSimmon,Sun Jun 23 21:44:58 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,D.M.V,
80,80,HarlemsFinest7,Sun Jun 23 21:43:55 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,NYC & Beyond,
81,81,nhouse704,Sun Jun 23 21:43:52 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"North Carolina, USA",
82,82,coopie1986,Sun Jun 23 21:43:33 +0000 2019,Now delayed 3 hours because of @United. Total bullshit - no accountability for these shit airlines that just guzzle… https://t.co/jrCg7n1bEy,Out of bounds,
83,83,Theroberthunter,Sun Jun 23 21:43:11 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,,
84,84,354Phantom,Sun Jun 23 21:42:43 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,U.S . nationwide,
85,85,cedg_cedric,Sun Jun 23 21:42:31 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"San Diego, CA",
86,86,koolkaleo,Sun Jun 23 21:42:24 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"Buffalo, New York",
87,87,Blackdollarz1,Sun Jun 23 21:42:13 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"St Louis, MO",
88,88,Jenkins100Rose,Sun Jun 23 21:41:49 +0000 2019,RT @ZwartblesIE: This thread is not great for Ireland’s tourist friendly image. Accountability needed by these 2 Airlines @united &amp; @AerLin…,"Pennsylvania, USA",
89,89,JROC817,Sun Jun 23 21:41:19 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,Oklahoma City Oklahoma,
90,90,montswife16,Sun Jun 23 21:40:49 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,United States,
91,91,tariqnasheed,Sun Jun 23 21:40:38 +0000 2019,7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons.… https://t.co/AbVoc2QOTw,Los Angeles,
92,92,Ijaz_Ahmad_Amin,Sun Jun 23 21:40:10 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",*Pakistan*  ¥.€.$.£  °*Kasur*°,
93,93,gumboboat,Sun Jun 23 21:39:38 +0000 2019,@StormyDaniels @AmericanAir United Airlines: hold my beer,,
94,94,Ijaz_Ahmad_Amin,Sun Jun 23 21:36:30 +0000 2019,"RT @spectatorindex: Airlines that will avoid Iranian airspace:

- United Airlines
- Qantas
- KLM
- Lufthansa
- British Airways",*Pakistan*  ¥.€.$.£  °*Kasur*°,
95,95,amanfre1967,Sun Jun 23 21:23:03 +0000 2019,I bought my tickets to NJ flying Alaska Airlines. I know I will be treated with respect and have no fear of being b… https://t.co/FcrPf8DSpR,"Washington, USA",
2,2,tariqnasheed,Mon Jun 24 21:12:55 +0000 2019,"More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race… https://t.co/ZbqI4MUh6g",Los Angeles,
3,3,IiIwh0r,Mon Jun 24 23:59:39 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
4,4,Yenmor,Mon Jun 24 23:59:26 +0000 2019,@RBMEllis Airlines suck.  I think it will be found.  Make sure they are actually looking and using the right codes… https://t.co/AWcSAzLRfY,California ,
5,5,edwinmogi,Mon Jun 24 23:57:24 +0000 2019,"RT @xgohub: Preferred Airline for Personal Travel by U.S Adults

21% : Southwest Airlines
14% : Delta Air Lines
11% : American Airlines

8%…",,
6,6,potsherds,Mon Jun 24 23:52:37 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",Radical Democrat.  She/Her.,
7,7,onlyCASHcounts,Mon Jun 24 23:52:15 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",Making Moves,
8,8,_iiimm,Mon Jun 24 23:50:31 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
9,9,FonHom,Mon Jun 24 23:50:05 +0000 2019,@stephenkurily @drgitlin @Delta @united Which was the idiot ass moron? Or are you talking about both airlines?,DC ,
10,10,Silentmorning90,Mon Jun 24 23:49:48 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",,
11,11,daveunger3,Mon Jun 24 23:49:40 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","Kelowna, B.C.",
12,12,Deedee99342356,Mon Jun 24 23:48:02 +0000 2019,I need to make this go viral until the United Airlines compensate me for removing my 7 year old grandchild from a p… https://t.co/6uleiliMZy,,
13,13,thisweektravel,Mon Jun 24 23:45:38 +0000 2019,United Airlines Suspends All India Service Until September 1st https://t.co/qkJdHox39o,,
14,14,producegreen,Mon Jun 24 23:45:10 +0000 2019,"Something to consider when planning #air #travel for your next #greenproduction:   ✈️✈️✈️ 
United Airlines becomes… https://t.co/uS4Ch74nMu",,
15,15,jnugent3,Mon Jun 24 23:45:01 +0000 2019,@TGAChad @united United Airlines Breaks Guitars: https://t.co/jce0jL5tXo,"Chicago, IL",
16,16,Xx_L1mpD1ck_xX,Mon Jun 24 23:44:09 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Sao Paulo, Brazil",
17,17,HeroldJh,Mon Jun 24 23:42:48 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",,
18,18,CMVCat,Mon Jun 24 23:36:09 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",,
19,19,phyllisdenise49,Mon Jun 24 23:32:18 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
20,20,vanaver8,Mon Jun 24 23:31:58 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",Chicago,
21,21,JacesMelvin,Mon Jun 24 23:31:01 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
22,22,PiccolotheMoor,Mon Jun 24 23:29:01 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
23,23,freckle_red,Mon Jun 24 23:28:49 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",the Desert,
24,24,mephistofish,Mon Jun 24 23:28:42 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",England,
25,25,cguntho,Mon Jun 24 23:27:00 +0000 2019,.@united is just Spirit Airlines but more expensive and in blue,"Minneapolis, MN",
26,26,fightfor15,Mon Jun 24 23:26:47 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",On Strike,
27,27,oskarlundborg,Mon Jun 24 23:25:31 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
28,28,fersugus,Mon Jun 24 23:22:17 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/NzvCRDKWTV #weareunited,León Gto,
29,29,Ankar67452678,Mon Jun 24 23:21:04 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",Palau,
30,30,TheRealOnanel,Mon Jun 24 23:19:24 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",United States,
31,31,GraytommyKent,Mon Jun 24 23:19:24 +0000 2019,RT @GlobalDryad: Examples of classic information warfare at play as Donald Trump claims he 'cancelled #Iran strikes with planes in the air'…,"Sittingbourne, Kent",
32,32,cyberspidy299,Mon Jun 24 23:17:07 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
33,33,OhMrWilson314,Mon Jun 24 23:11:36 +0000 2019,@MsMartieBabyy So ugh you’ve said this about southwest and now United lol only a couple airlines left,STL  Cdale  Bmore  H-Town,
34,34,UniteHereLocal8,Mon Jun 24 23:08:26 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","Seattle, WA",
35,35,killmeplzboi,Mon Jun 24 23:07:00 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
36,36,GaresMusic,Mon Jun 24 23:05:54 +0000 2019,@ShowStacky @BigBreadCed Lmaooooo new bread aka mr catch flights not feelings aka united airlines poster boy aka th… https://t.co/RNSbSmsYjC,Philly ✈️ Houston,
37,37,davidaquinley,Mon Jun 24 23:05:09 +0000 2019,"RT @Snipounet: Let's try some light painting with United Airlines flight #ua114 from #Tahiti to #SFO on June 15th 2019.
@weareunited @Boein…",Sacramento & World,
38,38,jazzyrk,Mon Jun 24 23:03:56 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","New York, USA",
39,39,NYBizJournal,Mon Jun 24 23:01:10 +0000 2019,Tense situations in two regions of the world have forced the Chicago-based carrier to extend service suspension to… https://t.co/30O3UALZIf,"New York, USA",
40,40,matthewbelcher,Mon Jun 24 22:58:35 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",Chicago,
41,41,ErikLoomis,Mon Jun 24 22:55:23 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","Providence, RI",
42,42,szwest1,Mon Jun 24 22:51:41 +0000 2019,RT @GSarafan: .@united Airlines responded to my Tweet and their social media team was not only helpful but made the process as easy and as…,"Los Angeles, CA",
43,43,jackyespinoza0,Mon Jun 24 22:50:08 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","San Jose, CA",
44,44,BaruchObama,Mon Jun 24 22:47:52 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…","Chicago, IL, Lakefront",
45,45,makimatsui_ual,Mon Jun 24 22:47:45 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/ju1pen3MzC https://t.co/hm3y8rBHpf,,
46,46,PAHZAZZ,Mon Jun 24 22:47:25 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…","ST. LOUIS ,MO IS HOME BASE",
47,47,bootywarriorboo,Mon Jun 24 22:47:02 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
48,48,aicid_ash,Mon Jun 24 22:42:52 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
49,49,PAHZAZZ,Mon Jun 24 22:38:41 +0000 2019,RT @tariqnasheed: 7. Notice how you will see multiple cases of white people getting Black people kicked off planes for minor reasons. This…,"ST. LOUIS ,MO IS HOME BASE",
50,50,AHistoryHunter,Mon Jun 24 22:38:32 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
51,51,EdwinCallender,Mon Jun 24 22:34:13 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
52,52,WertherGreene,Mon Jun 24 22:32:17 +0000 2019,Shout out &amp; 👏🏽 to United (Airlines)! 😉 🌈 🇺🇸 https://t.co/qWBRCl4NgB,Kansas—born & bread,
53,53,ross_707,Mon Jun 24 22:28:44 +0000 2019,"RT @RunRocknRoll: Are you adding this sweet bling to your #MedalMonday collection soon?

Just run ✌️ @United Airlines featured cities in 20…","Petaluma, California",
54,54,gabe_hannah,Mon Jun 24 22:25:43 +0000 2019,"But really, is there anything more greedy than Airlines? Looking at you @united. Not allowing people to bring a carryon? Forreal.",444.2 Light Years away.,
55,55,safeandsilent,Mon Jun 24 22:23:54 +0000 2019,"Poor amenities for @ACAltitude at @MCO, which remains a business destination for many people.  First they moved gat… https://t.co/4YE9yrCyrn","Ryerson University, Toronto",
56,56,JustReasonable,Mon Jun 24 22:22:45 +0000 2019,RT @GlobalDryad: Examples of classic information warfare at play as Donald Trump claims he 'cancelled #Iran strikes with planes in the air'…,Europe,
57,57,tiffanyten,Mon Jun 24 22:22:08 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",Boston,
58,58,DavidLe81818065,Mon Jun 24 22:22:05 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
59,59,comediantonymax,Mon Jun 24 22:21:01 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",Sumwhere far4rm d ghetto hoods,
60,60,FruitLoopAreGud,Mon Jun 24 22:19:17 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",United States,
61,61,deseraynichole_,Mon Jun 24 22:19:04 +0000 2019,@Girlistic1406 @debbie04Ann @AmericanAir United contracted Mesa airlines for my cousins flight back home and they d… https://t.co/L0q5BSUkKK,,
62,62,cottingridge,Mon Jun 24 22:17:54 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Keizer, OR",
63,63,GTAC_Union,Mon Jun 24 22:16:40 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…",,
64,64,ILiveForKevinJ,Mon Jun 24 22:14:12 +0000 2019,"@xXhope_loveXx $8 per day of flying, regardless of the number of flights you take. US Airways: About 90% of flights… https://t.co/DyHWAkQqG6",,
65,65,cshillz,Mon Jun 24 22:13:36 +0000 2019,"@saudansari @Shaqalier Because I fly completely different airlines when traveling... mostly American, United and So… https://t.co/PcEhUmw3bm",The Land,
66,66,thesniperjoe,Mon Jun 24 22:11:01 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Burbank, California",
67,67,inacio_ferreira,Mon Jun 24 22:10:24 +0000 2019,"RT @RunRocknRoll: Are you adding this sweet bling to your #MedalMonday collection soon?

Just run ✌️ @United Airlines featured cities in 20…",Brasil,
68,68,SaLute_The_Bars,Mon Jun 24 22:10:00 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",CHI | ORL | DAL ,
69,69,relljamesallen,Mon Jun 24 22:08:52 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
70,70,joyjokes,Mon Jun 24 22:08:38 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",4567+,
71,71,Mediapixart_RT,Mon Jun 24 22:06:08 +0000 2019,"RT @PaulThomy: Historic advertising poster, United Airlines ✈ https://t.co/82KgiGFe6o",FRANCE,
72,72,monterrang1,Mon Jun 24 22:05:22 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Upper Normandy, France",
73,73,hearthealthguy,Mon Jun 24 22:04:51 +0000 2019,"OK United. I really do NOT like to be nickel and dimed, but you guys are the champs. Most airlines allow a carry on… https://t.co/itmOCgStHA",South of the Border,
74,74,GSarafan,Mon Jun 24 22:04:08 +0000 2019,.@united Airlines responded to my Tweet and their social media team was not only helpful but made the process as ea… https://t.co/q5UB8ubrA9,"Jersey City, NJ",
75,75,HeadlineHOUSE,Mon Jun 24 22:03:24 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
76,76,ChiBizJournal,Mon Jun 24 22:00:57 +0000 2019,Tense situations in two regions of the world have forced the Chicago-based carrier to extend service suspension to… https://t.co/88wyE0ATkP,"Chicago, IL",
77,77,dolores_flores,Mon Jun 24 22:00:52 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Toronto, ON, Canada",
78,78,kittyhawk1903,Mon Jun 24 22:00:32 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/vX5IQxgJAs https://t.co/hi6UhN9Xoi,"ÜT: 40.558999,-80.118516",
79,79,drkskinwhiteman,Mon Jun 24 21:55:38 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
80,80,ShanahStone,Mon Jun 24 21:51:26 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","Anchorage, AK",
81,81,BYvonne3,Mon Jun 24 21:50:55 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
82,82,jretion,Mon Jun 24 21:50:35 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","nouvelle-écosse, canada",
83,83,Soriano310ms,Mon Jun 24 21:50:14 +0000 2019,United Airlines launching month-long celebration for 50th anniversary of moon landing https://t.co/LdXpnlYylY via @YahooNews,los angles,
84,84,angry_michelle,Mon Jun 24 21:49:03 +0000 2019,United Airlines now providing assisted suicide service!! https://t.co/s768DGYYzq,"Strapped Down, Ouchie",
85,85,HST6977,Mon Jun 24 21:47:37 +0000 2019,"RT @Teamsters: ""In 2018, American Airlines, Delta &amp; United Airlines made $7.4 bil. in profit. They can afford to pay vendors enough for emp…",Zeppplin in low earth orbit.,
86,86,kimIgoe1,Mon Jun 24 21:46:35 +0000 2019,United airlines-horrible customer service. They say to submit complaints to customer care department but on one will respond!,,
87,87,2ndrightsthief,Mon Jun 24 21:46:33 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",Somewhere Out There...,
88,88,Beasy0920,Mon Jun 24 21:45:28 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…","Los Angeles, CA",
89,89,OdinSnivyGunner,Mon Jun 24 21:44:35 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",,
90,90,cedg_cedric,Mon Jun 24 21:43:59 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…","San Diego, CA",
91,91,Un_Otaku113,Mon Jun 24 21:40:42 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…",Un endroit,
92,92,celinedryan,Mon Jun 24 21:39:53 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Dover, NH",
93,93,sotomaque,Mon Jun 24 21:37:23 +0000 2019,"RT @VitoGesualdi: In 2017, Google asked 1,000 teenagers to rank popular brands by how ""cool"" they were.

Vice was ranked second to last, lo…","Texas, USA",
94,94,mfreeman001,Mon Jun 24 21:36:27 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
95,95,coppinalum79,Mon Jun 24 21:34:52 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",,
96,96,Gho2t,Mon Jun 24 21:33:03 +0000 2019,"RT @tariqnasheed: More anti-Black racism coming from airlines... 
United pilot from SFO claims airline discriminated on basis of race https…",In The Essence,
1,1,WhatTheFFacts,Tue Jun 25 00:00:22 +0000 2019,"Until 1970, United Airlines had ‘men only' flights serving steaks, brandy and cigars.",Worldwide,
2,2,cnnbrk,Fri Jun 21 12:54:31 +0000 2019,United Airlines has suspended one of its flights and other airlines are re-routing planes to avoid the Gulf of Oman… https://t.co/JIl5YMCbGI,Everywhere,
3,3,chicagoedgehub,Tue Jun 25 23:55:02 +0000 2019,RT @ChiBizJournal: The new move by the Chicago-based carrier is part of efforts to win over tens of thousands of football fans. VIDEO https…,"Chicago, IL",
4,4,sanjaylazar,Tue Jun 25 23:54:34 +0000 2019,"RT @AirlineGeeks: Etihad Airways, Emirates Airlines and flyDubai who all operate from the United Arab Emirates peninsula which is bordered…","ÜT: 18.45833,73.920092",
5,5,javiMS02,Tue Jun 25 23:54:32 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Huércal de Almería, España",
6,6,PekishevaLiza,Tue Jun 25 23:54:22 +0000 2019,RT @ShtinaNatalya: philippine airline online booking for domestic flight  flight attendant jobs united airlines,,
7,7,chicagoedgehub,Tue Jun 25 23:47:14 +0000 2019,RT @ChiBizJournal: Travelers now have a new option as the O'Hare people mover remains shutdown at the start of the peak summer travel seaso…,"Chicago, IL",
8,8,Rodolfo69Saenz,Tue Jun 25 23:39:18 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/FMeBTGglbU https://t.co/wC8z5IHcE4,Guatemala,
9,9,Rodolfo69Saenz,Tue Jun 25 23:38:37 +0000 2019,United Airlines Employees Pack 1 Millionth Meal to Help in Fight Against World Hunger https://t.co/BZp7yx3xZh https://t.co/HyZoLu96Ze,Guatemala,
10,10,PrjctMommy,Tue Jun 25 23:37:42 +0000 2019,The view at the office isn’t too bad today.  #momboss #momceo #momforhire @ United Airlines Global First Class Loun… https://t.co/uUagRivfX1,Ohio,"{'type': 'Point', 'coordinates': [-87.91061974, 41.97880403]}"
11,11,flightwit,Tue Jun 25 23:37:24 +0000 2019,What's it like to fly a United Airlines flight simulator? https://t.co/2W9uVvGxKh #fear #flying #airline travel… https://t.co/fpGFhTImlk,800 332-7359 • Get free app at,
12,12,Rodolfo69Saenz,Tue Jun 25 23:37:23 +0000 2019,United Airlines and Vistara Establish Codeshare Agreement https://t.co/6d9XsdVWPf https://t.co/VvWwUxNn5B,Guatemala,
13,13,MattyB1117,Tue Jun 25 23:33:34 +0000 2019,@emirates @EmiratesSupport South Africa for an important mattee. It's rather disappointing that no alternative flig… https://t.co/shI30Co2BT,,
14,14,CrazyPony14,Tue Jun 25 23:29:12 +0000 2019,@united Welcome to my airlines company.,,
15,15,NSplichal,Tue Jun 25 23:28:33 +0000 2019,Never fly United Airlines. Seriously the worst travel experience I’ve ever had.,,
16,16,PraveenNautie,Tue Jun 25 23:27:30 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",Chennai - Trichy ,
17,17,jabs305,Tue Jun 25 23:16:48 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…","Maturin, Venezuela ",
18,18,Christinesmith9,Tue Jun 25 23:15:47 +0000 2019,"7 nights in Riviera Maya for 2 for only $2,244.52.                       https://t.co/Wd3Akfd7qP 
 
 Flights - depa… https://t.co/Qg50kZBv28",,
19,19,gavair,Tue Jun 25 23:15:31 +0000 2019,"RT @Z100NewYork: Join us on Friday, June 28, for 
@RealPrideLive’s Stonewall Day concert presented by @united and hosted by 
@elvisduran!…","New York, USA",
20,20,montywarner31,Tue Jun 25 23:14:32 +0000 2019,Me Monty you left your table I left it with United airlines economy check in,,
21,21,umbrellasongs,Tue Jun 25 23:10:59 +0000 2019,@MaraWilson @Paul_The_Cote Or is that a joke -- I seem to recall one of the airlines using a passage from Raphsody… https://t.co/kKodWJE2rV,,
22,22,aerocrewsol,Tue Jun 25 23:10:56 +0000 2019,"United Airlines Pilot Recruitment will give a presentation for pilot applicants. Join the job fair online, July 19t… https://t.co/r9tKeACOXs","Atlanta, GA",
23,23,dividendc2,Tue Jun 25 23:03:58 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
24,24,victorialeigh39,Tue Jun 25 22:59:48 +0000 2019,"So, to sum up; they took my money, didn't give me a flight, gave me a 5 hour run around to get my money back, and t… https://t.co/DuVDYmVuy1",,
25,25,hafizihamid,Tue Jun 25 22:59:29 +0000 2019,"RT @spectatorindex: US airlines by domestic market share, 2018.

Southwest Airlines: 17.8%
American Airlines: 17.8%
Delta Air Lines: 16.9%…",,
26,26,victorialeigh39,Tue Jun 25 22:57:11 +0000 2019,"At this point, i feel as though I've earned a smidge of compensation. 5 HOURS OF PHONE TAG, many tears, and so much… https://t.co/u382LdJYVA",,
27,27,victorialeigh39,Tue Jun 25 22:53:29 +0000 2019,This leads to 5 HOURS OF STRAIGHT PHONE TAG WITH UNITED AIRLINES EXPEDIA AND MY BANK SAYING Call United they have t… https://t.co/f3RflM8wv5,,
